ID,condition,recallcollect,instructioncollect,trialcollect,correctcollect
58,ind,L,J,8,0
58,ind,J,J,8,1
58,ind,L,L,9,1
58,ind,J,J,9,1
58,ind,L,L,9,1
58,ind,J,J,9,1
58,ind,L,L,9,1
58,ind,J,J,9,1
58,ind,J,L,9,0
58,ind,L,J,9,0
58,ind,J,J,9,1
58,ind,L,L,9,1
58,ind,J,L,9,0
58,ind,J,J,9,1
58,ind,J,J,10,1
58,ind,J,K,10,0
58,ind,K,J,10,0
58,ind,K,K,10,1
58,ind,J,J,10,1
58,ind,K,J,10,0
58,ind,J,K,10,0
58,ind,K,J,10,0
58,ind,K,K,10,1
58,ind,K,K,10,1
58,ind,J,J,10,1
58,ind,K,K,10,1
58,ind,L,L,11,1
58,ind,F,L,11,0
58,ind,L,F,11,0
58,ind,F,F,11,1
58,ind,L,L,11,1
58,ind,F,L,11,0
58,ind,F,F,11,1
58,ind,L,L,11,1
58,ind,F,F,11,1
58,ind,L,F,11,0
58,ind,F,F,11,1
58,ind,F,L,11,0
58,ind,L,L,12,1
58,ind,F,L,12,0
58,ind,L,F,12,0
58,ind,F,L,12,0
58,ind,L,F,12,0
58,ind,F,L,12,0
58,ind,F,L,12,0
58,ind,L,F,12,0
58,ind,F,L,12,0
58,ind,L,F,12,0
58,ind,F,F,12,1
58,ind,F,F,12,1
58,ind,J,J,13,1
58,ind,J,J,13,1
58,ind,L,L,13,1
58,ind,J,L,13,0
58,ind,L,L,13,1
58,ind,J,L,13,0
58,ind,L,J,13,0
58,ind,J,J,13,1
58,ind,L,J,13,0
58,ind,L,L,13,1
58,ind,L,L,13,1
58,ind,L,J,13,0
58,ind,J,J,14,1
58,ind,K,K,14,1
58,ind,J,J,14,1
58,ind,K,K,14,1
58,ind,K,K,14,1
58,ind,K,K,14,1
58,ind,K,J,14,0
58,ind,J,J,14,1
58,ind,J,K,14,0
58,ind,K,J,14,0
58,ind,K,J,14,0
58,ind,K,K,14,1
58,ind,F,F,15,1
58,ind,L,L,15,1
58,ind,L,F,15,0
58,ind,L,L,15,1
58,ind,L,F,15,0
58,ind,F,L,15,0
58,ind,F,F,15,1
58,ind,L,F,15,0
58,ind,L,L,15,1
58,ind,L,L,15,1
58,ind,F,F,15,1
58,ind,F,L,15,0
58,ind,L,L,16,1
58,ind,L,L,16,1
58,ind,L,J,16,0
58,ind,J,L,16,0
58,ind,L,J,16,0
58,ind,J,L,16,0
58,ind,J,L,16,0
58,ind,J,J,16,1
58,ind,J,J,16,1
58,ind,L,J,16,0
58,ind,L,L,16,1
58,ind,J,J,16,1
58,ind,K,K,17,1
58,ind,K,L,17,0
58,ind,L,L,17,1
58,ind,K,L,17,0
58,ind,L,K,17,0
58,ind,K,L,17,0
58,ind,L,K,17,0
58,ind,L,K,17,0
58,ind,L,K,17,0
58,ind,L,K,17,0
58,ind,K,L,17,0
58,ind,K,L,17,0
58,ind,L,L,18,1
58,ind,L,K,18,0
58,ind,K,L,18,0
58,ind,L,K,18,0
58,ind,K,K,18,1
58,ind,L,K,18,0
58,ind,L,K,18,0
58,ind,K,L,18,0
58,ind,L,L,18,1
58,ind,K,L,18,0
58,ind,L,L,18,1
58,ind,K,K,18,1
58,ind,J,J,19,1
58,ind,K,J,19,0
58,ind,J,K,19,0
58,ind,J,J,19,1
58,ind,K,K,19,1
58,ind,J,K,19,0
58,ind,K,K,19,1
58,ind,K,J,19,0
58,ind,K,J,19,0
58,ind,K,J,19,0
58,ind,J,K,19,0
58,ind,K,K,19,1
58,ind,L,L,20,1
58,ind,J,J,20,1
58,ind,J,J,20,1
58,ind,L,L,20,1
58,ind,L,L,20,1
58,ind,J,J,20,1
58,ind,L,L,20,1
58,ind,J,J,20,1
58,ind,L,L,20,1
58,ind,J,J,20,1
58,ind,L,L,20,1
58,ind,J,J,20,1
58,ind,J,J,21,1
58,ind,K,K,21,1
58,ind,J,J,21,1
58,ind,K,K,21,1
58,ind,J,K,21,0
58,ind,J,K,21,0
58,ind,K,K,21,1
58,ind,J,J,21,1
58,ind,J,J,21,1
58,ind,K,J,21,0
58,ind,J,K,21,0
58,ind,K,J,21,0
58,ind,L,L,22,1
58,ind,K,L,22,0
58,ind,K,K,22,1
58,ind,K,L,22,0
58,ind,L,K,22,0
58,ind,K,K,22,1
58,ind,L,K,22,0
58,ind,L,L,22,1
58,ind,K,K,22,1
58,ind,L,K,22,0
58,ind,K,L,22,0
58,ind,L,L,22,1
58,ind,K,K,23,1
58,ind,L,K,23,0
58,ind,L,L,23,1
58,ind,L,L,23,1
58,ind,K,K,23,1
58,ind,L,L,23,1
58,ind,L,L,23,1
58,ind,L,K,23,0
58,ind,K,L,23,0
58,ind,L,K,23,0
58,ind,K,K,23,1
58,ind,L,L,23,1
58,ind,F,F,24,1
58,ind,L,L,24,1
58,ind,F,L,24,0
58,ind,L,L,24,1
58,ind,F,L,24,0
58,ind,L,L,24,1
58,ind,L,F,24,0
58,ind,F,F,24,1
58,ind,L,L,24,1
58,ind,F,F,24,1
58,ind,F,F,24,1
58,ind,F,F,24,1
58,ind,J,J,25,1
58,ind,L,L,25,1
58,ind,J,L,25,0
58,ind,L,J,25,0
58,ind,L,L,25,1
58,ind,L,J,25,0
58,ind,J,L,25,0
58,ind,L,L,25,1
58,ind,L,J,25,0
58,ind,J,J,25,1
58,ind,L,L,25,1
58,ind,J,J,25,1
58,ind,F,F,26,1
58,ind,K,F,26,0
58,ind,F,K,26,0
58,ind,K,K,26,1
58,ind,F,K,26,0
58,ind,F,F,26,1
58,ind,F,F,26,1
58,ind,K,F,26,0
58,ind,K,K,26,1
58,ind,F,F,26,1
58,ind,K,K,26,1
58,ind,F,K,26,0
58,ind,L,L,27,1
58,ind,F,L,27,0
58,ind,L,F,27,0
58,ind,F,L,27,0
58,ind,F,F,27,1
58,ind,L,F,27,0
58,ind,F,L,27,0
58,ind,F,F,27,1
58,ind,L,F,27,0
58,ind,F,L,27,0
58,ind,L,L,27,1
58,ind,F,F,27,1
58,ind,J,J,28,1
58,ind,K,J,28,0
58,ind,J,J,28,1
58,ind,K,K,28,1
58,ind,J,J,28,1
58,ind,K,K,28,1
58,ind,J,K,28,0
58,ind,K,J,28,0
58,ind,K,K,28,1
58,ind,J,K,28,0
58,ind,K,J,28,0
58,ind,J,K,28,0
58,ind,K,K,29,1
58,ind,K,F,29,0
58,ind,K,F,29,0
58,ind,F,F,29,1
58,ind,K,F,29,0
58,ind,F,K,29,0
58,ind,K,K,29,1
58,ind,F,F,29,1
58,ind,K,F,29,0
58,ind,F,K,29,0
58,ind,F,K,29,0
58,ind,F,K,29,0
58,ind,K,K,30,1
58,ind,F,F,30,1
58,ind,K,F,30,0
58,ind,F,F,30,1
58,ind,K,F,30,0
58,ind,K,K,30,1
58,ind,F,K,30,0
58,ind,K,K,30,1
58,ind,F,K,30,0
58,ind,K,F,30,0
58,ind,F,K,30,0
58,ind,K,F,30,0
58,ind,K,K,31,1
58,ind,K,K,31,1
58,ind,K,J,31,0
58,ind,J,J,31,1
58,ind,K,J,31,0
58,ind,J,J,31,1
58,ind,J,K,31,0
58,ind,K,K,31,1
58,ind,J,J,31,1
58,ind,K,K,31,1
58,ind,K,K,31,1
58,ind,J,J,31,1
58,ind,J,J,32,1
58,ind,F,J,32,0
58,ind,F,F,32,1
58,ind,J,J,32,1
58,ind,F,F,32,1
58,ind,J,F,32,0
58,ind,J,J,32,1
58,ind,F,F,32,1
58,ind,J,F,32,0
58,ind,F,J,32,0
58,ind,J,J,32,1
58,ind,F,F,32,1
58,ind,J,J,33,1
58,ind,J,L,33,0
58,ind,J,L,33,0
58,ind,J,L,33,0
58,ind,L,L,33,1
58,ind,J,J,33,1
58,ind,L,L,33,1
58,ind,J,L,33,0
58,ind,L,J,33,0
58,ind,J,J,33,1
58,ind,L,J,33,0
58,ind,J,J,33,1
58,ind,J,J,34,1
58,ind,L,J,34,0
58,ind,L,J,34,0
58,ind,J,L,34,0
58,ind,J,L,34,0
58,ind,J,L,34,0
58,ind,J,L,34,0
58,ind,L,J,34,0
58,ind,J,J,34,1
58,ind,L,L,34,1
58,ind,J,J,34,1
58,ind,L,L,34,1
58,ind,J,J,35,1
58,ind,J,F,35,0
58,ind,F,J,35,0
58,ind,J,J,35,1
58,ind,F,J,35,0
58,ind,F,F,35,1
58,ind,J,F,35,0
58,ind,F,J,35,0
58,ind,J,F,35,0
58,ind,J,F,35,0
58,ind,F,J,35,0
58,ind,J,F,35,0
58,ind,L,L,36,1
58,ind,K,L,36,0
58,ind,K,K,36,1
58,ind,K,L,36,0
58,ind,L,L,36,1
58,ind,K,K,36,1
58,ind,L,L,36,1
58,ind,L,K,36,0
58,ind,K,K,36,1
58,ind,L,K,36,0
58,ind,K,L,36,0
58,ind,L,K,36,0
58,ind,L,L,37,1
58,ind,L,J,37,0
58,ind,J,J,37,1
58,ind,L,J,37,0
58,ind,J,J,37,1
58,ind,J,L,37,0
58,ind,L,L,37,1
58,ind,J,L,37,0
58,ind,L,L,37,1
58,ind,L,L,37,1
58,ind,J,J,37,1
58,ind,L,J,37,0
58,ind,L,L,38,1
58,ind,L,L,38,1
58,ind,L,K,38,0
58,ind,L,L,38,1
58,ind,K,K,38,1
58,ind,L,L,38,1
58,ind,K,L,38,0
58,ind,L,K,38,0
58,ind,K,K,38,1
58,ind,L,K,38,0
58,ind,K,L,38,0
58,ind,K,K,38,1
58,ind,J,J,39,1
58,ind,J,L,39,0
58,ind,L,L,39,1
58,ind,L,L,39,1
58,ind,L,L,39,1
58,ind,L,L,39,1
58,ind,J,L,39,0
58,ind,J,J,39,1
58,ind,L,J,39,0
58,ind,J,J,39,1
58,ind,L,J,39,0
58,ind,J,J,39,1
58,ind,L,L,40,1
58,ind,F,F,40,1
58,ind,L,F,40,0
58,ind,F,L,40,0
58,ind,L,F,40,0
58,ind,F,L,40,0
58,ind,L,F,40,0
58,ind,F,L,40,0
58,ind,L,L,40,1
58,ind,F,F,40,1
58,ind,L,F,40,0
58,ind,F,L,40,0
58,ind,S,S,41,1
58,ind,D,S,41,0
58,ind,D,S,41,0
58,ind,S,D,41,0
58,ind,D,D,41,1
58,ind,S,S,41,1
58,ind,S,D,41,0
58,ind,D,D,41,1
58,ind,D,S,41,0
58,ind,S,D,41,0
58,ind,S,D,41,0
58,ind,S,S,41,1
58,ind,D,D,42,1
58,ind,S,D,42,0
58,ind,D,S,42,0
58,ind,S,S,42,1
58,ind,S,S,42,1
58,ind,D,S,42,0
58,ind,S,D,42,0
58,ind,D,S,42,0
58,ind,D,D,42,1
58,ind,S,D,42,0
58,ind,D,S,42,0
58,ind,S,D,42,0
58,ind,S,S,43,1
58,ind,S,S,43,1
58,ind,S,S,43,1
58,ind,D,S,43,0
58,ind,D,S,43,0
58,ind,D,S,43,0
58,ind,D,D,43,1
58,ind,S,D,43,0
58,ind,S,D,43,0
58,ind,D,D,43,1
58,ind,S,D,43,0
58,ind,D,D,43,1
58,ind,D,D,44,1
58,ind,S,D,44,0
58,ind,S,S,44,1
58,ind,D,D,44,1
58,ind,S,S,44,1
58,ind,D,D,44,1
58,ind,S,S,44,1
58,ind,D,D,44,1
58,ind,D,S,44,0
58,ind,S,S,44,1
58,ind,D,S,44,0
58,ind,S,D,44,0
58,ind,D,D,45,1
58,ind,S,S,45,1
58,ind,D,D,45,1
58,ind,S,S,45,1
58,ind,D,D,45,1
58,ind,D,S,45,0
58,ind,S,S,45,1
58,ind,D,S,45,0
58,ind,D,D,45,1
58,ind,S,D,45,0
58,ind,D,D,45,1
58,ind,D,S,45,0
58,ind,S,S,46,1
58,ind,S,D,46,0
58,ind,D,S,46,0
58,ind,S,S,46,1
58,ind,D,S,46,0
58,ind,S,S,46,1
58,ind,D,D,46,1
58,ind,S,D,46,0
58,ind,D,D,46,1
58,ind,D,D,46,1
58,ind,D,S,46,0
58,ind,S,D,46,0
58,ind,D,D,47,1
58,ind,D,S,47,0
58,ind,D,S,47,0
58,ind,D,D,47,1
58,ind,S,S,47,1
58,ind,D,D,47,1
58,ind,S,D,47,0
58,ind,D,D,47,1
58,ind,S,S,47,1
58,ind,D,D,47,1
58,ind,S,S,47,1
58,ind,S,S,47,1
58,ind,D,D,48,1
58,ind,D,D,48,1
58,ind,D,S,48,0
58,ind,D,S,48,0
58,ind,S,S,48,1
58,ind,D,D,48,1
58,ind,S,S,48,1
58,ind,D,S,48,0
58,ind,S,D,48,0
58,ind,D,D,48,1
58,ind,S,D,48,0
58,ind,D,S,48,0
58,m2,S,S,49,1
58,m2,S,S,49,1
58,m2,S,S,49,1
58,m2,S,D,49,0
58,m2,D,D,49,1
58,m2,S,S,49,1
58,m2,D,S,49,0
58,m2,S,D,49,0
58,m2,S,D,49,0
58,m2,D,D,49,1
58,m2,S,D,49,0
58,m2,D,S,49,0
58,m2,S,S,50,1
58,m2,D,S,50,0
58,m2,S,S,50,1
58,m2,D,D,50,1
58,m2,S,D,50,0
58,m2,S,S,50,1
58,m2,D,S,50,0
58,m2,S,D,50,0
58,m2,D,D,50,1
58,m2,S,D,50,0
58,m2,D,D,50,1
58,m2,S,S,50,1
58,m2,S,S,51,1
58,m2,D,S,51,0
58,m2,D,S,51,0
58,m2,D,D,51,1
58,m2,S,D,51,0
58,m2,D,S,51,0
58,m2,D,S,51,0
58,m2,S,D,51,0
58,m2,D,D,51,1
58,m2,S,D,51,0
58,m2,S,D,51,0
58,m2,D,S,51,0
58,m2,S,S,52,1
58,m2,D,S,52,0
58,m2,D,S,52,0
58,m2,S,D,52,0
58,m2,S,D,52,0
58,m2,S,S,52,1
58,m2,D,S,52,0
58,m2,S,D,52,0
58,m2,D,D,52,1
58,m2,D,D,52,1
58,m2,S,D,52,0
58,m2,D,S,52,0
58,m2,D,D,53,1
58,m2,S,D,53,0
58,m2,D,D,53,1
58,m2,S,S,53,1
58,m2,S,S,53,1
58,m2,S,D,53,0
58,m2,S,D,53,0
58,m2,S,S,53,1
58,m2,S,S,53,1
58,m2,S,S,53,1
58,m2,D,S,53,0
58,m2,D,D,53,1
58,m2,S,S,54,1
58,m2,D,S,54,0
58,m2,D,S,54,0
58,m2,S,D,54,0
58,m2,D,D,54,1
58,m2,S,S,54,1
58,m2,S,S,54,1
58,m2,D,D,54,1
58,m2,S,D,54,0
58,m2,D,D,54,1
58,m2,D,D,54,1
58,m2,D,S,54,0
58,m2,S,S,55,1
58,m2,S,S,55,1
58,m2,S,S,55,1
58,m2,S,D,55,0
58,m2,D,D,55,1
58,m2,S,S,55,1
58,m2,D,S,55,0
58,m2,S,D,55,0
58,m2,S,D,55,0
58,m2,D,D,55,1
58,m2,S,D,55,0
58,m2,D,S,55,0
58,m2,D,D,56,1
58,m2,D,D,56,1
58,m2,S,D,56,0
58,m2,S,S,56,1
58,m2,D,S,56,0
58,m2,D,D,56,1
58,m2,S,D,56,0
58,m2,S,S,56,1
58,m2,S,S,56,1
58,m2,S,S,56,1
58,m2,D,S,56,0
58,m2,D,D,56,1
58,m1,D,D,57,1
58,m1,D,S,57,0
58,m1,S,S,57,1
58,m1,S,S,57,1
58,m1,D,S,57,0
58,m1,D,S,57,0
58,m1,D,D,57,1
58,m1,D,D,57,1
58,m1,S,D,57,0
58,m1,D,D,57,1
58,m1,S,S,57,1
58,m1,D,D,57,1
58,m1,S,S,58,1
58,m1,S,D,58,0
58,m1,D,D,58,1
58,m1,D,D,58,1
58,m1,D,D,58,1
58,m1,D,D,58,1
58,m1,S,S,58,1
58,m1,S,S,58,1
58,m1,D,S,58,0
58,m1,D,S,58,0
58,m1,S,D,58,0
58,m1,D,S,58,0
58,m1,S,S,59,1
58,m1,S,D,59,0
58,m1,D,D,59,1
58,m1,D,D,59,1
58,m1,S,D,59,0
58,m1,D,D,59,1
58,m1,S,S,59,1
58,m1,S,S,59,1
58,m1,D,S,59,0
58,m1,S,S,59,1
58,m1,D,D,59,1
58,m1,D,S,59,0
58,m1,D,D,60,1
58,m1,S,S,60,1
58,m1,S,S,60,1
58,m1,D,S,60,0
58,m1,S,S,60,1
58,m1,D,S,60,0
58,m1,D,D,60,1
58,m1,S,D,60,0
58,m1,D,D,60,1
58,m1,S,D,60,0
58,m1,D,S,60,0
58,m1,S,D,60,0
58,m1,D,D,61,1
58,m1,D,S,61,0
58,m1,D,S,61,0
58,m1,S,S,61,1
58,m1,S,S,61,1
58,m1,D,S,61,0
58,m1,D,D,61,1
58,m1,S,D,61,0
58,m1,S,D,61,0
58,m1,S,D,61,0
58,m1,S,S,61,1
58,m1,D,D,61,1
58,m1,D,D,62,1
58,m1,D,S,62,0
58,m1,S,S,62,1
58,m1,S,S,62,1
58,m1,S,S,62,1
58,m1,S,S,62,1
58,m1,D,D,62,1
58,m1,S,D,62,0
58,m1,D,D,62,1
58,m1,S,D,62,0
58,m1,D,S,62,0
58,m1,D,D,62,1
58,m1,S,S,63,1
58,m1,S,D,63,0
58,m1,S,D,63,0
58,m1,S,D,63,0
58,m1,D,D,63,1
58,m1,S,D,63,0
58,m1,D,S,63,0
58,m1,S,S,63,1
58,m1,D,S,63,0
58,m1,S,S,63,1
58,m1,D,D,63,1
58,m1,S,S,63,1
58,m1,D,D,64,1
58,m1,D,S,64,0
58,m1,D,S,64,0
58,m1,S,S,64,1
58,m1,S,S,64,1
58,m1,S,S,64,1
58,m1,S,D,64,0
58,m1,D,D,64,1
58,m1,S,D,64,0
58,m1,D,D,64,1
58,m1,S,S,64,1
58,m1,D,D,64,1
59,m2,S,S,1,1
59,m2,S,S,1,1
59,m2,S,S,1,1
59,m2,S,F,1,0
59,m2,S,F,1,0
59,m2,S,S,1,1
59,m2,S,S,1,1
59,m2,S,F,1,0
59,m2,S,F,1,0
59,m2,S,F,1,0
59,m2,S,F,1,0
59,m2,S,S,1,1
59,m2,L,L,2,1
59,m2,L,L,2,1
59,m2,L,L,2,1
59,m2,F,F,2,1
59,m2,F,F,2,1
59,m2,L,L,2,1
59,m2,L,L,2,1
59,m2,L,F,2,0
59,m2,F,F,2,1
59,m2,L,F,2,0
59,m2,F,F,2,1
59,m2,F,L,2,0
59,m2,J,J,3,1
59,m2,J,J,3,1
59,m2,J,J,3,1
59,m2,F,F,3,1
59,m2,J,F,3,0
59,m2,J,J,3,1
59,m2,F,J,3,0
59,m2,F,F,3,1
59,m2,F,F,3,1
59,m2,J,F,3,0
59,m2,J,F,3,0
59,m2,F,J,3,0
59,m2,L,L,4,1
59,m2,F,L,4,0
59,m2,F,L,4,0
59,m2,F,F,4,1
59,m2,F,F,4,1
59,m2,L,L,4,1
59,m2,L,L,4,1
59,m2,L,F,4,0
59,m2,L,F,4,0
59,m2,L,F,4,0
59,m2,L,F,4,0
59,m2,F,L,4,0
59,m2,J,J,5,1
59,m2,J,J,5,1
59,m2,L,J,5,0
59,m2,J,L,5,0
59,m2,J,L,5,0
59,m2,L,J,5,0
59,m2,L,J,5,0
59,m2,J,L,5,0
59,m2,J,L,5,0
59,m2,J,L,5,0
59,m2,J,L,5,0
59,m2,L,J,5,0
59,m2,L,L,6,1
59,m2,S,L,6,0
59,m2,S,L,6,0
59,m2,S,S,6,1
59,m2,L,S,6,0
59,m2,L,L,6,1
59,m2,S,L,6,0
59,m2,S,S,6,1
59,m2,L,S,6,0
59,m2,L,S,6,0
59,m2,L,S,6,0
59,m2,S,L,6,0
59,m2,J,J,7,1
59,m2,S,J,7,0
59,m2,S,J,7,0
59,m2,S,S,7,1
59,m2,S,S,7,1
59,m2,S,J,7,0
59,m2,S,J,7,0
59,m2,S,S,7,1
59,m2,J,S,7,0
59,m2,J,S,7,0
59,m2,S,S,7,1
59,m2,S,J,7,0
59,m2,S,S,8,1
59,m2,S,S,8,1
59,m2,S,S,8,1
59,m2,J,J,8,1
59,m2,J,J,8,1
59,m2,S,S,8,1
59,m2,S,S,8,1
59,m2,S,J,8,0
59,m2,J,J,8,1
59,m2,J,J,8,1
59,m2,S,J,8,0
59,m2,S,S,8,1
59,m2,J,J,9,1
59,m2,L,J,9,0
59,m2,L,J,9,0
59,m2,L,L,9,1
59,m2,L,L,9,1
59,m2,L,J,9,0
59,m2,L,J,9,0
59,m2,L,L,9,1
59,m2,J,L,9,0
59,m2,J,L,9,0
59,m2,L,L,9,1
59,m2,L,J,9,0
59,m2,F,F,10,1
59,m2,F,F,10,1
59,m2,J,F,10,0
59,m2,J,J,10,1
59,m2,F,J,10,0
59,m2,F,F,10,1
59,m2,F,F,10,1
59,m2,J,J,10,1
59,m2,J,J,10,1
59,m2,F,J,10,0
59,m2,J,J,10,1
59,m2,F,F,10,1
59,m2,J,J,11,1
59,m2,J,J,11,1
59,m2,S,J,11,0
59,m2,S,S,11,1
59,m2,J,S,11,0
59,m2,S,J,11,0
59,m2,J,J,11,1
59,m2,J,S,11,0
59,m2,S,S,11,1
59,m2,S,S,11,1
59,m2,J,S,11,0
59,m2,J,J,11,1
59,m2,F,F,12,1
59,m2,L,F,12,0
59,m2,F,F,12,1
59,m2,F,L,12,0
59,m2,L,L,12,1
59,m2,L,F,12,0
59,m2,F,F,12,1
59,m2,F,L,12,0
59,m2,F,L,12,0
59,m2,L,L,12,1
59,m2,L,L,12,1
59,m2,F,F,12,1
59,m2,J,J,13,1
59,m2,J,J,13,1
59,m2,F,J,13,0
59,m2,F,F,13,1
59,m2,J,F,13,0
59,m2,J,J,13,1
59,m2,F,J,13,0
59,m2,F,F,13,1
59,m2,F,F,13,1
59,m2,F,F,13,1
59,m2,J,F,13,0
59,m2,J,J,13,1
59,m2,L,L,14,1
59,m2,L,L,14,1
59,m2,S,L,14,0
59,m2,S,S,14,1
59,m2,L,S,14,0
59,m2,L,L,14,1
59,m2,L,L,14,1
59,m2,S,S,14,1
59,m2,S,S,14,1
59,m2,L,S,14,0
59,m2,L,S,14,0
59,m2,L,L,14,1
59,m2,J,J,15,1
59,m2,J,J,15,1
59,m2,L,J,15,0
59,m2,L,L,15,1
59,m2,J,L,15,0
59,m2,J,J,15,1
59,m2,L,J,15,0
59,m2,L,L,15,1
59,m2,L,L,15,1
59,m2,L,L,15,1
59,m2,J,L,15,0
59,m2,J,J,15,1
59,m2,J,J,16,1
59,m2,J,J,16,1
59,m2,F,J,16,0
59,m2,F,F,16,1
59,m2,J,F,16,0
59,m2,J,J,16,1
59,m2,F,J,16,0
59,m2,F,F,16,1
59,m2,F,F,16,1
59,m2,F,F,16,1
59,m2,J,F,16,0
59,m2,J,J,16,1
59,m2,F,F,17,1
59,m2,F,F,17,1
59,m2,F,F,17,1
59,m2,L,L,17,1
59,m2,L,L,17,1
59,m2,F,F,17,1
59,m2,F,F,17,1
59,m2,L,L,17,1
59,m2,L,L,17,1
59,m2,L,L,17,1
59,m2,L,L,17,1
59,m2,F,F,17,1
59,m2,S,S,18,1
59,m2,J,S,18,0
59,m2,J,S,18,0
59,m2,J,J,18,1
59,m2,J,J,18,1
59,m2,J,S,18,0
59,m2,J,S,18,0
59,m2,J,J,18,1
59,m2,S,J,18,0
59,m2,S,J,18,0
59,m2,J,J,18,1
59,m2,J,S,18,0
59,m2,L,L,19,1
59,m2,L,L,19,1
59,m2,L,L,19,1
59,m2,F,F,19,1
59,m2,F,F,19,1
59,m2,L,L,19,1
59,m2,L,L,19,1
59,m2,L,F,19,0
59,m2,F,F,19,1
59,m2,F,F,19,1
59,m2,L,F,19,0
59,m2,L,L,19,1
59,m2,F,F,20,1
59,m2,L,F,20,0
59,m2,L,F,20,0
59,m2,L,L,20,1
59,m2,F,L,20,0
59,m2,F,F,20,1
59,m2,L,F,20,0
59,m2,L,L,20,1
59,m2,F,L,20,0
59,m2,F,L,20,0
59,m2,F,L,20,0
59,m2,L,F,20,0
59,m2,F,F,21,1
59,m2,F,F,21,1
59,m2,F,F,21,1
59,m2,J,J,21,1
59,m2,J,J,21,1
59,m2,F,F,21,1
59,m2,F,F,21,1
59,m2,F,J,21,0
59,m2,F,J,21,0
59,m2,F,J,21,0
59,m2,J,J,21,1
59,m2,J,F,21,0
59,m2,S,S,22,1
59,m2,S,S,22,1
59,m2,F,S,22,0
59,m2,F,F,22,1
59,m2,S,F,22,0
59,m2,S,S,22,1
59,m2,F,S,22,0
59,m2,F,F,22,1
59,m2,F,F,22,1
59,m2,F,F,22,1
59,m2,S,F,22,0
59,m2,S,S,22,1
59,m2,F,F,23,1
59,m2,F,F,23,1
59,m2,F,F,23,1
59,m2,S,S,23,1
59,m2,S,S,23,1
59,m2,F,F,23,1
59,m2,F,F,23,1
59,m2,S,S,23,1
59,m2,S,S,23,1
59,m2,S,S,23,1
59,m2,S,S,23,1
59,m2,F,F,23,1
59,m2,L,L,24,1
59,m2,F,L,24,0
59,m2,L,L,24,1
59,m2,L,F,24,0
59,m2,L,F,24,0
59,m2,F,L,24,0
59,m2,F,L,24,0
59,m2,L,F,24,0
59,m2,L,F,24,0
59,m2,F,F,24,1
59,m2,F,F,24,1
59,m2,F,L,24,0
59,m2,S,S,25,1
59,m2,F,S,25,0
59,m2,S,S,25,1
59,m2,S,F,25,0
59,m2,F,F,25,1
59,m2,F,S,25,0
59,m2,S,S,25,1
59,m2,S,F,25,0
59,m2,S,F,25,0
59,m2,F,F,25,1
59,m2,F,F,25,1
59,m2,S,S,25,1
59,m2,S,S,26,1
59,m2,S,S,26,1
59,m2,S,S,26,1
59,m2,L,L,26,1
59,m2,L,L,26,1
59,m2,S,S,26,1
59,m2,S,S,26,1
59,m2,L,L,26,1
59,m2,L,L,26,1
59,m2,L,L,26,1
59,m2,L,L,26,1
59,m2,S,S,26,1
59,m2,J,J,27,1
59,m2,J,J,27,1
59,m2,J,J,27,1
59,m2,S,S,27,1
59,m2,S,S,27,1
59,m2,J,J,27,1
59,m2,J,J,27,1
59,m2,S,S,27,1
59,m2,S,S,27,1
59,m2,S,S,27,1
59,m2,S,S,27,1
59,m2,J,J,27,1
59,m2,F,F,28,1
59,m2,F,F,28,1
59,m2,F,F,28,1
59,m2,J,J,28,1
59,m2,J,J,28,1
59,m2,F,F,28,1
59,m2,F,F,28,1
59,m2,F,J,28,0
59,m2,F,J,28,0
59,m2,F,J,28,0
59,m2,J,J,28,1
59,m2,J,F,28,0
59,m2,J,J,29,1
59,m2,J,J,29,1
59,m2,L,J,29,0
59,m2,L,L,29,1
59,m2,J,L,29,0
59,m2,J,J,29,1
59,m2,L,J,29,0
59,m2,L,L,29,1
59,m2,L,L,29,1
59,m2,L,L,29,1
59,m2,L,L,29,1
59,m2,J,J,29,1
59,m2,S,S,30,1
59,m2,S,S,30,1
59,m2,L,S,30,0
59,m2,L,L,30,1
59,m2,S,L,30,0
59,m2,S,S,30,1
59,m2,L,S,30,0
59,m2,L,L,30,1
59,m2,L,L,30,1
59,m2,L,L,30,1
59,m2,S,L,30,0
59,m2,S,S,30,1
59,m2,L,L,31,1
59,m2,L,L,31,1
59,m2,S,L,31,0
59,m2,S,S,31,1
59,m2,L,S,31,0
59,m2,L,L,31,1
59,m2,L,L,31,1
59,m2,S,S,31,1
59,m2,S,S,31,1
59,m2,L,S,31,0
59,m2,L,S,31,0
59,m2,L,L,31,1
59,m2,F,F,32,1
59,m2,F,F,32,1
59,m2,J,F,32,0
59,m2,J,J,32,1
59,m2,F,J,32,0
59,m2,F,F,32,1
59,m2,J,F,32,0
59,m2,J,J,32,1
59,m2,J,J,32,1
59,m2,J,J,32,1
59,m2,F,J,32,0
59,m2,F,F,32,1
59,m2,J,J,33,1
59,m2,J,J,33,1
59,m2,J,J,33,1
59,m2,F,F,33,1
59,m2,F,F,33,1
59,m2,J,J,33,1
59,m2,J,J,33,1
59,m2,F,F,33,1
59,m2,F,F,33,1
59,m2,F,F,33,1
59,m2,F,F,33,1
59,m2,J,J,33,1
59,m2,L,L,34,1
59,m2,L,L,34,1
59,m2,L,L,34,1
59,m2,J,J,34,1
