ID,condition,recallcollect,instructioncollect,trialcollect,correctcollect,keyassignment
1,ind,J,J,30,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,D,S,30,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,S,30,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,L,F,30,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,K,L,30,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,J,J,30,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,J,J,31,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,D,31,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,F,S,31,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,L,L,31,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,K,L,31,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,J,K,31,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,D,J,31,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,S,31,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,L,S,31,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,J,F,31,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,L,31,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,L,J,31,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,J,J,32,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,D,32,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,L,S,32,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,K,L,32,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,J,L,32,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,D,K,32,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,J,32,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,L,S,32,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,L,S,32,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,K,F,32,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,J,L,32,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,D,J,32,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,J,J,33,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,D,D,33,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,S,33,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,L,33,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,F,L,33,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,L,K,33,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,L,J,33,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,K,S,33,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,J,S,33,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,F,33,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,L,33,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,J,33,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,J,J,34,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,D,D,34,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,S,34,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,L,L,34,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,J,L,34,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,D,K,34,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,J,34,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,L,S,34,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,J,S,34,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,D,F,34,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,L,34,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,L,J,34,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,J,J,35,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,D,D,35,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,S,35,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,L,L,35,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,J,L,35,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,D,K,35,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,J,35,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,F,S,35,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,L,S,35,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,L,F,35,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,L,L,35,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,L,J,35,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,J,J,36,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,D,36,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,S,36,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,L,36,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,F,L,36,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,L,K,36,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,J,J,36,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,S,36,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,L,S,36,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,K,F,36,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,J,L,36,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,J,36,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,J,J,37,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,D,37,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,F,S,37,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,L,L,37,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,L,L,37,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,K,K,37,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,J,J,37,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,D,S,37,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,S,37,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,F,37,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,L,37,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,F,J,37,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,J,J,38,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,D,38,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,L,S,38,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,J,L,38,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,D,L,38,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,K,38,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,J,38,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,L,S,38,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,L,S,38,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,K,F,38,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,J,L,38,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,D,J,38,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,J,J,39,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,D,D,39,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,S,39,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,L,39,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,F,L,39,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,L,K,39,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,K,J,39,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,J,S,39,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,S,39,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,L,F,39,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,L,L,39,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,K,J,39,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,J,J,40,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,D,40,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,L,S,40,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,K,L,40,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,J,L,40,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,K,40,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,L,J,40,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,J,S,40,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,D,S,40,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,S,F,40,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,F,L,40,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,ind,L,J,40,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,S,41,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,D,41,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,L,41,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,K,J,41,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,J,41,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,D,K,41,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,S,41,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,L,41,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,F,L,41,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,F,41,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,K,S,41,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,J,41,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,S,42,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,F,F,42,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,L,42,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,J,42,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,J,42,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,D,42,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,S,42,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,L,42,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,K,L,42,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,K,42,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,D,S,42,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,J,42,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,S,43,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,F,43,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,L,43,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,J,43,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,J,43,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,K,43,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,S,43,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,L,43,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,L,43,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,D,43,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,S,43,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,J,43,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,S,44,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,D,44,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,L,44,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,J,44,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,D,J,44,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,K,44,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,S,44,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,D,L,44,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,L,44,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,F,44,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,S,44,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,K,J,44,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,S,45,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,F,F,45,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,L,45,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,J,45,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,J,45,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,D,45,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,S,45,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,F,L,45,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,L,45,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,K,K,45,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,S,45,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,D,J,45,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,S,46,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,D,D,46,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,L,46,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,J,46,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,D,J,46,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,K,46,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,S,46,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,L,46,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,L,46,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,F,46,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,K,S,46,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,J,46,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,S,47,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,D,47,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,K,L,47,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,J,47,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,D,J,47,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,F,47,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,F,S,47,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,L,47,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,K,L,47,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,K,47,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,S,47,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,J,47,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,S,48,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,D,48,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,K,L,48,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,J,48,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,K,J,48,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,K,48,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,D,S,48,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,L,48,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,L,48,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,F,48,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,K,S,48,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,J,48,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,S,49,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,F,K,49,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,L,49,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,D,J,49,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,J,49,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,F,F,49,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,S,49,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,L,49,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,L,49,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,D,D,49,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,S,49,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,J,49,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,S,50,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,F,D,50,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,L,50,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,J,50,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,J,50,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,K,50,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,K,S,50,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,L,50,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,D,L,50,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,F,50,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,S,50,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,J,50,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,S,51,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,D,51,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,L,51,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,J,51,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,K,J,51,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,F,51,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,S,51,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,D,L,51,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,L,51,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,K,51,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,S,51,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,D,J,51,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,S,52,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,F,52,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,L,52,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,K,J,52,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,J,52,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,D,D,52,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,S,52,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,L,52,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,F,L,52,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,K,52,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,F,S,52,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,J,52,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,S,53,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,D,D,53,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,L,53,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,J,53,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,J,53,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,K,F,53,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,S,53,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,L,53,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,D,L,53,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,K,53,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,S,53,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,D,J,53,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,S,54,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,K,54,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,L,54,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,J,54,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,J,54,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,D,54,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,D,S,54,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,L,54,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,L,54,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,F,54,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,S,54,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,F,J,54,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,S,55,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,D,55,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,L,55,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,J,55,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,D,J,55,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,F,55,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,S,55,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,K,L,55,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,L,55,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,K,55,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,S,55,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,J,55,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,S,56,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,F,56,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,L,56,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,D,J,56,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,J,56,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,D,56,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,S,56,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,L,56,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,L,56,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,K,56,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,S,56,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,D,J,56,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,S,57,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,K,57,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,F,L,57,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,J,57,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,J,57,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,F,57,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,S,57,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,L,57,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,L,57,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,D,57,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,S,57,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,J,57,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,S,58,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,F,F,58,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,L,58,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,K,J,58,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,J,58,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,K,58,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,S,58,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,F,L,58,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,L,58,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,D,58,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,S,58,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,K,J,58,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,S,59,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,F,59,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,L,59,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,J,59,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,J,59,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,D,59,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,S,59,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,L,59,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,L,59,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,K,59,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,D,S,59,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,J,59,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,S,S,60,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,D,60,0,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,L,L,60,1,"['F', 'S', 'D', 'L', 'K', 'J']"
1,m1,J,J,60,1,"['F', 'S', 'D', 'L', 'K', 'J']"
